slam_name,surface,round_num,best_of,rank,opp_rank,rank_ratio,log_rank_diff,is_underdog,rank_bin,ctfi,upset,surface_Clay,surface_Grass,surface_Hard
Australian Open,Clay,3.0,5,1.0,87.0,0.011494252873563218,-4.465908118654584,0,top10,0,0,1,0,0
Australian Open,Clay,3.0,5,87.0,1.0,87.0,4.465908118654584,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,55.0,86.0,0.6395348837209303,-3.4657359027997265,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,86.0,55.0,1.5636363636363637,3.4657359027997265,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,84.0,160.0,0.525,-4.343805421853684,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,160.0,84.0,1.9047619047619047,4.343805421853684,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,26.0,102.0,0.2549019607843137,-4.343805421853684,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,102.0,26.0,3.923076923076923,4.343805421853684,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,21.0,209.0,0.10047846889952153,-5.241747015059643,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,209.0,21.0,9.952380952380953,5.241747015059643,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,111.0,127.0,0.8740157480314961,-2.833213344056216,0,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,127.0,111.0,1.1441441441441442,2.833213344056216,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,65.0,79.0,0.8227848101265823,-2.70805020110221,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,79.0,65.0,1.2153846153846153,2.70805020110221,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,17.0,73.0,0.2328767123287671,-4.04305126783455,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,73.0,17.0,4.294117647058823,4.04305126783455,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,37.0,11.0,3.3636363636363638,3.295836866004329,1,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,11.0,37.0,0.2972972972972973,-3.295836866004329,0,top30,0,1,1,0,0
Australian Open,Clay,3.0,5,61.0,49.0,1.2448979591836735,2.5649493574615367,1,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,49.0,61.0,0.8032786885245902,-2.5649493574615367,0,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,46.0,38.0,1.2105263157894737,2.1972245773362196,1,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,38.0,46.0,0.8260869565217391,-2.1972245773362196,0,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,19.0,135.0,0.14074074074074075,-4.762173934797756,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,135.0,19.0,7.105263157894737,4.762173934797756,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,110.0,32.0,3.4375,4.3694478524670215,1,outside100,0,1,1,0,0
Australian Open,Clay,3.0,5,32.0,110.0,0.2909090909090909,-4.3694478524670215,0,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,120.0,85.0,1.411764705882353,3.58351893845611,1,outside100,0,1,1,0,0
Australian Open,Clay,3.0,5,85.0,120.0,0.7083333333333334,-3.58351893845611,0,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,154.0,69.0,2.2318840579710146,4.454347296253507,1,outside100,0,1,1,0,0
Australian Open,Clay,3.0,5,69.0,154.0,0.44805194805194803,-4.454347296253507,0,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,7.0,296.0,0.02364864864864865,-5.66988092298052,0,top10,0,0,1,0,0
Australian Open,Clay,3.0,5,296.0,7.0,42.285714285714285,5.66988092298052,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,3.0,137.0,0.021897810218978103,-4.90527477843843,0,top10,0,0,1,0,0
Australian Open,Clay,3.0,5,137.0,3.0,45.666666666666664,4.90527477843843,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,44.0,53.0,0.8301886792452831,-2.302585092994046,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,53.0,44.0,1.2045454545454546,2.302585092994046,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,121.0,558.0,0.2168458781362007,-6.082218910376446,0,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,558.0,121.0,4.6115702479338845,6.082218910376446,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,30.0,77.0,0.38961038961038963,-3.871201010907891,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,77.0,30.0,2.566666666666667,3.871201010907891,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,18.0,99.0,0.18181818181818182,-4.406719247264253,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,99.0,18.0,5.5,4.406719247264253,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,64.0,52.0,1.2307692307692308,2.5649493574615367,1,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,52.0,64.0,0.8125,-2.5649493574615367,0,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,45.0,145.0,0.3103448275862069,-4.61512051684126,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,145.0,45.0,3.2222222222222223,4.61512051684126,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,16.0,39.0,0.41025641025641024,-3.1780538303479458,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,39.0,16.0,2.4375,3.1780538303479458,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,10.0,80.0,0.125,-4.2626798770413155,0,top10,0,0,1,0,0
Australian Open,Clay,3.0,5,80.0,10.0,8.0,4.2626798770413155,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,187.0,83.0,2.253012048192771,4.653960350157523,1,outside100,0,1,1,0,0
Australian Open,Clay,3.0,5,83.0,187.0,0.44385026737967914,-4.653960350157523,0,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,50.0,225.0,0.2222222222222222,-5.170483995038151,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,225.0,50.0,4.5,5.170483995038151,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,22.0,41.0,0.5365853658536586,-2.995732273553991,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,41.0,22.0,1.8636363636363635,2.995732273553991,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,33.0,98.0,0.336734693877551,-4.189654742026425,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,98.0,33.0,2.9696969696969697,4.189654742026425,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,60.0,76.0,0.7894736842105263,-2.833213344056216,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,76.0,60.0,1.2666666666666666,2.833213344056216,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,66.0,78.0,0.8461538461538461,-2.5649493574615367,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,78.0,66.0,1.1818181818181819,2.5649493574615367,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,8.0,94.0,0.0851063829787234,-4.465908118654584,0,top10,0,0,1,0,0
Australian Open,Clay,3.0,5,94.0,8.0,11.75,4.465908118654584,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,5.0,125.0,0.04,-4.795790545596741,0,top10,0,0,1,0,0
Australian Open,Clay,3.0,5,125.0,5.0,25.0,4.795790545596741,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,40.0,100.0,0.4,-4.110873864173311,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,100.0,40.0,2.5,4.110873864173311,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,48.0,95.0,0.5052631578947369,-3.871201010907891,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,95.0,48.0,1.9791666666666667,3.871201010907891,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,34.0,168.0,0.20238095238095238,-4.90527477843843,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,168.0,34.0,4.9411764705882355,4.90527477843843,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,20.0,527.0,0.03795066413662239,-6.230481447578482,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,527.0,20.0,26.35,6.230481447578482,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,43.0,175.0,0.24571428571428572,-4.890349128221754,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,175.0,43.0,4.069767441860465,4.890349128221754,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,35.0,82.0,0.4268292682926829,-3.871201010907891,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,82.0,35.0,2.342857142857143,3.871201010907891,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,74.0,12.0,6.166666666666667,4.143134726391533,1,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,12.0,74.0,0.16216216216216217,-4.143134726391533,0,top30,0,1,1,0,0
Australian Open,Clay,3.0,5,15.0,214.0,0.07009345794392523,-5.298317366548036,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,214.0,15.0,14.266666666666667,5.298317366548036,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,91.0,58.0,1.5689655172413792,3.5263605246161616,1,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,58.0,91.0,0.6373626373626373,-3.5263605246161616,0,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,42.0,63.0,0.6666666666666666,-3.091042453358316,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,63.0,42.0,1.5,3.091042453358316,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,28.0,92.0,0.30434782608695654,-4.174387269895637,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,92.0,28.0,3.2857142857142856,4.174387269895637,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,27.0,106.0,0.25471698113207547,-4.382026634673881,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,106.0,27.0,3.925925925925926,4.382026634673881,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,71.0,152.0,0.46710526315789475,-4.406719247264253,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,152.0,71.0,2.140845070422535,4.406719247264253,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,129.0,119.0,1.084033613445378,2.3978952727983707,1,outside100,0,1,1,0,0
Australian Open,Clay,3.0,5,119.0,129.0,0.9224806201550387,-2.3978952727983707,0,outside100,0,1,1,0,0
Australian Open,Clay,3.0,5,4.0,146.0,0.0273972602739726,-4.962844630259907,0,top10,0,0,1,0,0
Australian Open,Clay,3.0,5,146.0,4.0,36.5,4.962844630259907,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,9.0,81.0,0.1111111111111111,-4.290459441148391,0,top10,0,0,1,0,0
Australian Open,Clay,3.0,5,81.0,9.0,9.0,4.290459441148391,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,67.0,114.0,0.5877192982456141,-3.871201010907891,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,114.0,67.0,1.7014925373134329,3.871201010907891,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,54.0,93.0,0.5806451612903226,-3.6888794541139363,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,93.0,54.0,1.7222222222222223,3.6888794541139363,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,56.0,24.0,2.3333333333333335,3.4965075614664802,1,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,24.0,56.0,0.42857142857142855,-3.4965075614664802,0,top30,0,1,1,0,0
Australian Open,Clay,3.0,5,29.0,166.0,0.1746987951807229,-4.927253685157205,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,166.0,29.0,5.724137931034483,4.927253685157205,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,116.0,107.0,1.0841121495327102,2.302585092994046,1,outside100,0,1,1,0,0
Australian Open,Clay,3.0,5,107.0,116.0,0.9224137931034483,-2.302585092994046,0,outside100,0,1,1,0,0
Australian Open,Clay,3.0,5,36.0,287.0,0.1254355400696864,-5.529429087511423,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,287.0,36.0,7.972222222222222,5.529429087511423,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,13.0,90.0,0.14444444444444443,-4.356708826689592,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,90.0,13.0,6.923076923076923,4.356708826689592,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,14.0,123.0,0.11382113821138211,-4.700480365792417,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,123.0,14.0,8.785714285714286,4.700480365792417,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,62.0,51.0,1.2156862745098038,2.4849066497880004,1,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,51.0,62.0,0.8225806451612904,-2.4849066497880004,0,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,31.0,75.0,0.41333333333333333,-3.8066624897703196,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,75.0,31.0,2.4193548387096775,3.8066624897703196,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,23.0,72.0,0.3194444444444444,-3.912023005428146,0,top30,0,0,1,0,0
Australian Open,Clay,3.0,5,72.0,23.0,3.130434782608696,3.912023005428146,1,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,59.0,25.0,2.36,3.5553480614894135,1,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,25.0,59.0,0.423728813559322,-3.5553480614894135,0,top30,0,1,1,0,0
Australian Open,Clay,3.0,5,88.0,68.0,1.2941176470588236,3.044522437723423,1,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,68.0,88.0,0.7727272727272727,-3.044522437723423,0,top100,0,1,1,0,0
Australian Open,Clay,3.0,5,57.0,124.0,0.4596774193548387,-4.219507705176107,0,top100,0,0,1,0,0
Australian Open,Clay,3.0,5,124.0,57.0,2.175438596491228,4.219507705176107,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,2.0,109.0,0.01834862385321101,-4.68213122712422,0,top10,0,0,1,0,0
Australian Open,Clay,3.0,5,109.0,2.0,54.5,4.68213122712422,1,outside100,0,0,1,0,0
Australian Open,Clay,3.0,5,1.0,55.0,0.01818181818181818,-4.007333185232471,0,top10,1,0,1,0,0
Australian Open,Clay,3.0,5,55.0,1.0,55.0,4.007333185232471,1,top100,2,0,1,0,0
Australian Open,Clay,3.0,5,84.0,26.0,3.230769230769231,4.07753744390572,1,top100,2,1,1,0,0
Australian Open,Clay,3.0,5,26.0,84.0,0.30952380952380953,-4.07753744390572,0,top30,2,1,1,0,0
Australian Open,Clay,3.0,5,21.0,111.0,0.1891891891891892,-4.51085950651685,0,top30,1,0,1,0,0
Australian Open,Clay,3.0,5,111.0,21.0,5.285714285714286,4.51085950651685,1,outside100,2,0,1,0,0
Australian Open,Clay,3.0,5,17.0,65.0,0.26153846153846155,-3.8918202981106265,0,top30,1,0,1,0,0
Australian Open,Clay,3.0,5,65.0,17.0,3.823529411764706,3.8918202981106265,1,top100,2,0,1,0,0
Australian Open,Clay,3.0,5,37.0,61.0,0.6065573770491803,-3.2188758248682006,0,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,61.0,37.0,1.6486486486486487,3.2188758248682006,1,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,46.0,19.0,2.4210526315789473,3.332204510175204,1,top100,2,1,1,0,0
Australian Open,Clay,3.0,5,19.0,46.0,0.41304347826086957,-3.332204510175204,0,top30,2,1,1,0,0
Australian Open,Clay,3.0,5,120.0,110.0,1.0909090909090908,2.3978952727983707,1,outside100,1,1,1,0,0
Australian Open,Clay,3.0,5,110.0,120.0,0.9166666666666666,-2.3978952727983707,0,outside100,1,1,1,0,0
Australian Open,Clay,3.0,5,7.0,154.0,0.045454545454545456,-4.997212273764115,0,top10,1,0,1,0,0
Australian Open,Clay,3.0,5,154.0,7.0,22.0,4.997212273764115,1,outside100,2,0,1,0,0
Australian Open,Clay,3.0,5,3.0,44.0,0.06818181818181818,-3.7376696182833684,0,top10,1,0,1,0,0
Australian Open,Clay,3.0,5,44.0,3.0,14.666666666666666,3.7376696182833684,1,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,30.0,121.0,0.24793388429752067,-4.5217885770490405,0,top30,1,0,1,0,0
Australian Open,Clay,3.0,5,121.0,30.0,4.033333333333333,4.5217885770490405,1,outside100,2,0,1,0,0
Australian Open,Clay,3.0,5,18.0,64.0,0.28125,-3.8501476017100584,0,top30,2,0,1,0,0
Australian Open,Clay,3.0,5,64.0,18.0,3.5555555555555554,3.8501476017100584,1,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,45.0,16.0,2.8125,3.4011973816621555,1,top100,2,1,1,0,0
Australian Open,Clay,3.0,5,16.0,45.0,0.35555555555555557,-3.4011973816621555,0,top30,1,1,1,0,0
Australian Open,Clay,3.0,5,10.0,187.0,0.053475935828877004,-5.181783550292085,0,top10,1,0,1,0,0
Australian Open,Clay,3.0,5,187.0,10.0,18.7,5.181783550292085,1,outside100,2,0,1,0,0
Australian Open,Clay,3.0,5,22.0,50.0,0.44,-3.367295829986474,0,top30,2,0,1,0,0
Australian Open,Clay,3.0,5,50.0,22.0,2.272727272727273,3.367295829986474,1,top100,2,0,1,0,0
Australian Open,Clay,3.0,5,60.0,33.0,1.8181818181818181,3.332204510175204,1,top100,1,1,1,0,0
Australian Open,Clay,3.0,5,33.0,60.0,0.55,-3.332204510175204,0,top100,2,1,1,0,0
Australian Open,Clay,3.0,5,8.0,66.0,0.12121212121212122,-4.07753744390572,0,top10,1,0,1,0,0
Australian Open,Clay,3.0,5,66.0,8.0,8.25,4.07753744390572,1,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,5.0,40.0,0.125,-3.58351893845611,0,top10,1,0,1,0,0
Australian Open,Clay,3.0,5,40.0,5.0,8.0,3.58351893845611,1,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,48.0,34.0,1.411764705882353,2.70805020110221,1,top100,2,1,1,0,0
Australian Open,Clay,3.0,5,34.0,48.0,0.7083333333333334,-2.70805020110221,0,top100,1,1,1,0,0
Australian Open,Clay,3.0,5,43.0,20.0,2.15,3.1780538303479458,1,top100,1,1,1,0,0
Australian Open,Clay,3.0,5,20.0,43.0,0.46511627906976744,-3.1780538303479458,0,top30,1,1,1,0,0
Australian Open,Clay,3.0,5,74.0,35.0,2.1142857142857143,3.6888794541139363,1,top100,1,1,1,0,0
Australian Open,Clay,3.0,5,35.0,74.0,0.47297297297297297,-3.6888794541139363,0,top100,2,1,1,0,0
Australian Open,Clay,3.0,5,15.0,91.0,0.16483516483516483,-4.343805421853684,0,top30,1,0,1,0,0
Australian Open,Clay,3.0,5,91.0,15.0,6.066666666666666,4.343805421853684,1,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,42.0,28.0,1.5,2.70805020110221,1,top100,1,1,1,0,0
Australian Open,Clay,3.0,5,28.0,42.0,0.6666666666666666,-2.70805020110221,0,top30,1,1,1,0,0
Australian Open,Clay,3.0,5,71.0,27.0,2.6296296296296298,3.8066624897703196,1,top100,2,1,1,0,0
Australian Open,Clay,3.0,5,27.0,71.0,0.38028169014084506,-3.8066624897703196,0,top30,1,1,1,0,0
Australian Open,Clay,3.0,5,4.0,129.0,0.031007751937984496,-4.836281906951478,0,top10,1,0,1,0,0
Australian Open,Clay,3.0,5,129.0,4.0,32.25,4.836281906951478,1,outside100,2,0,1,0,0
Australian Open,Clay,3.0,5,9.0,67.0,0.13432835820895522,-4.07753744390572,0,top10,1,0,1,0,0
Australian Open,Clay,3.0,5,67.0,9.0,7.444444444444445,4.07753744390572,1,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,56.0,54.0,1.037037037037037,1.0986122886681098,1,top100,2,1,1,0,0
Australian Open,Clay,3.0,5,54.0,56.0,0.9642857142857143,-1.0986122886681098,0,top100,1,1,1,0,0
Australian Open,Clay,3.0,5,116.0,29.0,4.0,4.477336814478207,1,outside100,1,1,1,0,0
Australian Open,Clay,3.0,5,29.0,116.0,0.25,-4.477336814478207,0,top30,1,1,1,0,0
Australian Open,Clay,3.0,5,13.0,36.0,0.3611111111111111,-3.1780538303479458,0,top30,2,0,1,0,0
Australian Open,Clay,3.0,5,36.0,13.0,2.769230769230769,3.1780538303479458,1,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,14.0,62.0,0.22580645161290322,-3.8918202981106265,0,top30,2,0,1,0,0
Australian Open,Clay,3.0,5,62.0,14.0,4.428571428571429,3.8918202981106265,1,top100,2,0,1,0,0
Australian Open,Clay,3.0,5,23.0,31.0,0.7419354838709677,-2.1972245773362196,0,top30,2,0,1,0,0
Australian Open,Clay,3.0,5,31.0,23.0,1.3478260869565217,2.1972245773362196,1,top100,2,0,1,0,0
Australian Open,Clay,3.0,5,88.0,59.0,1.4915254237288136,3.4011973816621555,1,top100,1,1,1,0,0
Australian Open,Clay,3.0,5,59.0,88.0,0.6704545454545454,-3.4011973816621555,0,top100,1,1,1,0,0
Australian Open,Clay,3.0,5,2.0,57.0,0.03508771929824561,-4.02535169073515,0,top10,1,0,1,0,0
Australian Open,Clay,3.0,5,57.0,2.0,28.5,4.02535169073515,1,top100,1,0,1,0,0
Australian Open,Clay,3.0,5,1.0,84.0,0.011904761904761904,-4.430816798843313,0,top10,2,0,1,0,0
Australian Open,Clay,3.0,5,84.0,1.0,84.0,4.430816798843313,1,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,21.0,17.0,1.2352941176470589,1.6094379124341003,1,top30,3,1,1,0,0
Australian Open,Clay,3.0,5,17.0,21.0,0.8095238095238095,-1.6094379124341003,0,top30,3,1,1,0,0
Australian Open,Clay,3.0,5,37.0,46.0,0.8043478260869565,-2.302585092994046,0,top100,3,0,1,0,0
Australian Open,Clay,3.0,5,46.0,37.0,1.2432432432432432,2.302585092994046,1,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,7.0,120.0,0.058333333333333334,-4.736198448394496,0,top10,2,0,1,0,0
Australian Open,Clay,3.0,5,120.0,7.0,17.142857142857142,4.736198448394496,1,outside100,3,0,1,0,0
Australian Open,Clay,3.0,5,3.0,30.0,0.1,-3.332204510175204,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,30.0,3.0,10.0,3.332204510175204,1,top30,1,0,1,0,0
Australian Open,Clay,3.0,5,45.0,18.0,2.5,3.332204510175204,1,top100,4,1,1,0,0
Australian Open,Clay,3.0,5,18.0,45.0,0.4,-3.332204510175204,0,top30,4,1,1,0,0
Australian Open,Clay,3.0,5,10.0,22.0,0.45454545454545453,-2.5649493574615367,0,top10,2,0,1,0,0
Australian Open,Clay,3.0,5,22.0,10.0,2.2,2.5649493574615367,1,top30,4,0,1,0,0
Australian Open,Clay,3.0,5,8.0,60.0,0.13333333333333333,-3.970291913552122,0,top10,2,0,1,0,0
Australian Open,Clay,3.0,5,60.0,8.0,7.5,3.970291913552122,1,top100,2,0,1,0,0
Australian Open,Clay,3.0,5,5.0,48.0,0.10416666666666667,-3.784189633918261,0,top10,2,0,1,0,0
Australian Open,Clay,3.0,5,48.0,5.0,9.6,3.784189633918261,1,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,74.0,43.0,1.7209302325581395,3.4657359027997265,1,top100,2,1,1,0,0
Australian Open,Clay,3.0,5,43.0,74.0,0.581081081081081,-3.4657359027997265,0,top100,2,1,1,0,0
Australian Open,Clay,3.0,5,15.0,42.0,0.35714285714285715,-3.332204510175204,0,top30,2,0,1,0,0
Australian Open,Clay,3.0,5,42.0,15.0,2.8,3.332204510175204,1,top100,3,0,1,0,0
Australian Open,Clay,3.0,5,4.0,71.0,0.056338028169014086,-4.219507705176107,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,71.0,4.0,17.75,4.219507705176107,1,top100,3,0,1,0,0
Australian Open,Clay,3.0,5,9.0,56.0,0.16071428571428573,-3.871201010907891,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,56.0,9.0,6.222222222222222,3.871201010907891,1,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,13.0,116.0,0.11206896551724138,-4.6443908991413725,0,top30,3,0,1,0,0
Australian Open,Clay,3.0,5,116.0,13.0,8.923076923076923,4.6443908991413725,1,outside100,3,0,1,0,0
Australian Open,Clay,3.0,5,14.0,23.0,0.6086956521739131,-2.302585092994046,0,top30,4,0,1,0,0
Australian Open,Clay,3.0,5,23.0,14.0,1.6428571428571428,2.302585092994046,1,top30,4,0,1,0,0
Australian Open,Clay,3.0,5,2.0,88.0,0.022727272727272728,-4.465908118654584,0,top10,2,0,1,0,0
Australian Open,Clay,3.0,5,88.0,2.0,44.0,4.465908118654584,1,top100,3,0,1,0,0
Australian Open,Clay,3.0,5,1.0,21.0,0.047619047619047616,-3.044522437723423,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,21.0,1.0,21.0,3.044522437723423,1,top30,5,0,1,0,0
Australian Open,Clay,3.0,5,7.0,37.0,0.1891891891891892,-3.4339872044851463,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,37.0,7.0,5.285714285714286,3.4339872044851463,1,top100,4,0,1,0,0
Australian Open,Clay,3.0,5,3.0,45.0,0.06666666666666667,-3.7612001156935624,0,top10,4,0,1,0,0
Australian Open,Clay,3.0,5,45.0,3.0,15.0,3.7612001156935624,1,top100,5,0,1,0,0
Australian Open,Clay,3.0,5,8.0,10.0,0.8,-1.0986122886681098,0,top10,4,0,1,0,0
Australian Open,Clay,3.0,5,10.0,8.0,1.25,1.0986122886681098,1,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,5.0,74.0,0.06756756756756757,-4.248495242049359,0,top10,2,0,1,0,0
Australian Open,Clay,3.0,5,74.0,5.0,14.8,4.248495242049359,1,top100,3,0,1,0,0
Australian Open,Clay,3.0,5,15.0,4.0,3.75,2.4849066497880004,1,top30,3,1,1,0,0
Australian Open,Clay,3.0,5,4.0,15.0,0.26666666666666666,-2.4849066497880004,0,top10,5,1,1,0,0
Australian Open,Clay,3.0,5,9.0,13.0,0.6923076923076923,-1.6094379124341003,0,top10,4,0,1,0,0
Australian Open,Clay,3.0,5,13.0,9.0,1.4444444444444444,1.6094379124341003,1,top30,5,0,1,0,0
Australian Open,Clay,3.0,5,2.0,14.0,0.14285714285714285,-2.5649493574615367,0,top10,3,0,1,0,0
Australian Open,Clay,3.0,5,14.0,2.0,7.0,2.5649493574615367,1,top30,6,0,1,0,0
Australian Open,Clay,5.0,5,1.0,7.0,0.14285714285714285,-1.9459101490553132,0,top10,4,0,1,0,0
Australian Open,Clay,5.0,5,7.0,1.0,7.0,1.9459101490553132,1,top10,5,0,1,0,0
Australian Open,Clay,5.0,5,3.0,8.0,0.375,-1.791759469228055,0,top10,6,0,1,0,0
Australian Open,Clay,5.0,5,8.0,3.0,2.6666666666666665,1.791759469228055,1,top10,5,0,1,0,0
Australian Open,Clay,5.0,5,15.0,5.0,3.0,2.3978952727983707,1,top30,5,1,1,0,0
Australian Open,Clay,5.0,5,5.0,15.0,0.3333333333333333,-2.3978952727983707,0,top10,3,1,1,0,0
Australian Open,Clay,5.0,5,9.0,2.0,4.5,2.0794415416798357,1,top10,5,1,1,0,0
Australian Open,Clay,5.0,5,2.0,9.0,0.2222222222222222,-2.0794415416798357,0,top10,5,1,1,0,0
Australian Open,Clay,6.0,5,1.0,3.0,0.3333333333333333,-1.0986122886681098,0,top10,5,0,1,0,0
